IMO,MMSI,Vessel Name,Call Sign,Type,Length,Beam
2283008,413770896,EHENGTONG2HAO,TSTAISB,Tanker,85,14
2312768,413354610,YUAN DA 58,BHQM,Cargo,56,9
2331001,413763918,WAN SHOU XIAN 8599,708,Cargo,43,8
2362880,413906728,FENGDA223,RPPPRRR,Cargo,6,30
2367488,413745000,DONG CHENG MAO,BLGK5,Cargo,159,23
2385856,413427696,FU HAI 9 HAO,BKUK4,Cargo,90,16
2411526,412452075,MIN SHI YU 07551,n.a.,Fishing,38,8
2434944,413476745,WANJINFAN989,BYAA,Cargo,66,12
2496576,412498000,JIN TAI 7,BEMN6,Unspecified,136,19
2503680,413786071,LU JI NING HUO 1743,n.a.,Cargo,53,10
2516584,413363450,SHENGSONGGONG666,n.a.,Other Type,n.a.,n.a.
2621444,413779362,WANTAIYUN898,44,Cargo,45,9
2684745,413834819,LINGHANG1919,YYYY,Cargo,98,16
2718716,413760508,HAO SHUN YOU YI HAO,n.a.,Tanker,65,11
2722779,412570720,HAI YING 8,BEHO,Cargo,56,9
2724416,413766238,NING SHUANG SHUN 328,321,Cargo,113,18
2724480,413766324,ZHEHANGZHOUHUO00956,n.a.,Cargo,38,6
2727808,413769649,FUHAI9HAO,n.a.,Cargo,90,16
2727872,413769671,LUJININGHUO0935,BOGD,Cargo,48,9
2740044,413977081,JINYUAN98,n.a.,Cargo,39,8
2741969,413781457,JINHAI997,166,Cargo,66,12
2742080,413783919,WAN JU LONG 5788,YYYY,Cargo,58,11
2772736,413814536,SUSIHONGHUO1008,1125357,Cargo,43,8
2776768,413818584,YU XIN HUO 11678,n.a.,Cargo,88,14
2794215,413782067,LONG TENG 889,n.a.,Cargo,90,15
2944896,413834301,ZHOULIANG598,n.a.,Cargo,119,21
2959360,413301770,JZ251CEP,BUNX,Other Type,n.a.,n.a.
3003003,412448888,MINXIAYU01585,10200,Fishing,n.a.,n.a.
3120710,413409110,FANYING7HAO,n.a.,Passenger,26,4
3121720,413775951,SUSUHUO1680,456,Cargo,43,8
3145760,412466980,HUI WAN 009,n.a.,Cargo,80,13
3145772,413979692,WANSHOUXIAN5599,5599,Unspecified,55,10
3260730,413409090,FANYIN6HAO,BLWO,Passenger,24,4
3274169,414159000,CHANG AN 218,BLFN8,Cargo,200,32
3299494,412457450,TIAN XIANG 26,BVIX2,Cargo,98,16
3358719,413798745,JIANHANGHUA686,n.a.,Tanker,52,11
3360188,412466367,MINLONGYU66601,66601,Unspecified,n.a.,n.a.
3368960,413827808,GUOSHENG8899,8899,Cargo,140,24
3430000,412979945,ZHONGGUOHAIJING2305,3678,Law Enforce,150,18
3558307,413361710,SHUNZE1,BHTN3,Cargo,99,18
3563405,413888876,XIN ZHONG YUAN 298,BBDG,Cargo,82,14
3578292,413826424,XIN JIN LONG 27,BQAV,Cargo,47,9
3598216,413438410,XING GANG 698,698,Cargo,52,9
3794846,413998919,HENGTAIYOU008,n.a.,Tanker,58,11
3827667,413440840,JIE YAO 61,BLAV7,Cargo,97,16
3858848,413814537,WANJINFAN989,n.a.,Cargo,67,12
3885176,413995194,YONGTAI66666,BVJX5,Cargo,63,13
3917967,413771768,WAN DA YANG 009,n.a.,Cargo,118,20
4047111,413772440,DE SHENG 5659,n.a.,Cargo,61,10
4047147,413839768,XIEXU6933,n.a.,Other Type,56,11
4047161,413810456,GUOQIANG1718,n.a.,Cargo,41,8
4065216,413300350,HAI GANG TUO 5,U,Tug,40,9
4068672,413970975,FU YUE 058,BHEB2,Cargo,49,13
4111560,413419950,LIU HENG 2,n.a.,Passenger,43,8
4120872,413303170,XIN HAI JIN,BFCD,Cargo,135,21
4130932,413813437,RONGJIANG14033,CAD8,Cargo,101,16
4131637,413783699,WAN JIN YUAN 166,BQAU,Cargo,48,9
4133221,413222666,AIS TEST,BHEG,Tanker,151,18
4135516,413553610,XIN RI 8,BUCO,Cargo,135,19
4136900,413690000,WANWANZHOU1588,BKWE4,Cargo,56,10
4137629,413762900,YUE DE QING HUO 3688,n.a.,Cargo,44,9
4137708,413770811,YUSHAN868,n.a.,Cargo,110,19
4141060,414106000,ZHONG TUO 99,BLGT7,Cargo,197,33
4144141,414414414,CHESHI 002,n.a.,Fishing,n.a.,n.a.
4194304,413287730,QK18 1,BORJ5,Other Type,114,16
4194316,413374278,IMAQRA,PE6578,Speed Craft,19,4
4194328,413902719,YUE SI HUI HUO 6122,0A,Cargo,53,12
4194342,413201082,AEI H,BUQU,Cargo,171,81
4195968,413834511,FU HAI YUAN,BHKH,Cargo,114,26
4203521,413819451,JIANGSHUN7,TEST,Tug,33,9
4220000,412688888,LUWENYU01069,n.a.,Fishing,135,18
4260880,413838848,HONG YU JI 799,YYYY,Cargo,68,14
4325379,413325990,LANQIAO 1,BBXE,Tug,35,10
4358144,413858968,SUHUAIHUO18286,3EZN3,Cargo,53,9
4386000,413804018,QIONG DAN YU 04018,4018,Fishing,22,5
4456776,413839002,XIANGJINSHIHUO8828,YYYY,Cargo,153,15
4521997,413470540,HONG FU 3,BYGM,Tanker,99,17
4589080,413804089,YU XIN HUO 10966,n.a.,Cargo,57,10
4700000,413814028,WANHUOQIU2299,n.a.,Cargo,55,10
4884727,413374480,XING BO FENG,BIRU,Cargo,147,21
4886464,413769107,ZHEXIAOSHANHUO23700,9,Cargo,45,8
5100063,413832044,DONGHANHEXIE,CN2,Unspecified,38,8
5111799,413998132,HAO YUN TONG,0,Unspecified,83,14
5245760,413703910,YONGLONGXIN,n.a.,Other Type,n.a.,n.a.
5270088,413782349,QINGAN999,0,Cargo,55,9
5536494,4132703,TAI DA 6,n.a.,Cargo,126,18
5561671,413827186,XUEFENG18,YYYY,Cargo,70,12
5614272,413777908,GUO YU 9 HAO,BFGE,Cargo,116,19
5682712,413795488,SUSANHANGHUO0028,0,Cargo,42,8
5687542,414569842,A,BPKF,Fishing,n.a.,n.a.
6124200,413361980,HONG JIE 2,BHTN3,Cargo,88,16
6291584,413402000,ZHE DONG HAI161,BKKL,Cargo,97,16
6548509,413085412,TEST001,BQAD,Wing In Ground,n.a.,n.a.
6657635,413217170,JIMEI901,BIRM,Dredger,159,24
6808569,412866996,MINSHIYU,n.a.,Other Type,33,6
6910790,413456788,888,BJLV,Fishing,104,14
7015298,413052530,LI LONG,n.a.,Dredger,99,15
7121346,413503690,FAN BEI 1 HAO,BMRP,Cargo,170,25
7140940,412765590,GANG DU 2,n.a.,Other Type,23,7
7356939,413690940,GUAN HAI 178,BWHL,Cargo,162,22
7358418,412461060,QIONGSANYA61060,BXML,Fishing,53,11
7358444,412461070,NANHAI202,BXMM,Other Type,53,11
7358456,412461080,NANHAI203,BXMU,Tug,53,11
7363918,413801804,SUYANCHENGHUO099398,0,Cargo,64,12
7381659,413472890,ZHAN JIANG 1,BYJH,Dredger,83,13
7381673,413699090,AN GANG JUN 669,BVIN8,Dredger,83,13
7382017,412477530,CHANG RUI 5000,BRYA,Dredger,100,17
7382445,412461090,NANHAI205,BXMV,Other Type,63,13
7433048,413355510,HUA TAI 21,BHUL,Cargo,173,26
7450761,413701250,HAN XING,BVMR5,Cargo,159,24
7510030,413356170,ZHEN GANG TUO 903,BUPM,Tug,154,22
7518329,413374680,GUO YUAN11,BIJL,Cargo,182,26
7519012,412548000,ZS PILOT BOAT 22,n.a.,Pilot Vessel,182,28
7519036,412460428,JU YUAN XING,35152,Fishing,182,28
7526857,413791000,SU SAN HANG HUO 9288,8886,Wing In Ground,147,23
7529213,413222555,HANBANG,TEST112,Other Type,149,21
7600835,413040140,HANGJUN5002,BTIY,Other Type,103,18
7603473,413692870,AN QI,BVCV7,Other Type,32,6
7612230,413414930,YONG YUE 11,BLGB,Cargo,178,23
7612278,412441540,LI TONG 36,BWBA,Cargo,74,12
7612711,412440810,TQOZ77GYYTK,BVBY,Other Type,186,28
7617400,412462690,XING SU HAI,BRRF,Cargo,179,27
7624312,413441560,XIN HAN,BKJD,Tanker,83,16
7624972,413300320,XIN XIANG HE,BFCY,Other Type,133,19
7626360,413422040,YONG SHENGHUA27,BKQD4,Tanker,191,32
7628112,412903000,XIN DA LU,BNRN,Tanker,185,27
7628124,412774000,HUA GE,BFAD8,Cargo,185,27
7646956,413690130,JIN RUN 7,BVBI7,Cargo,159,20
7700520,412466770,DI GAO,BXII,Cargo,141,22
7701483,412579000,YU LONG SHAN,BRQN,Cargo,224,31
7705441,413603000,LAO CHUAN ZHANG 7,BBCW2,Cargo,146,23
7706392,412461530,XIN LONG,BXCW,Other Type,61,10
7714375,412461570,HAIYANG DIZHI 12 HAO,BXCW,Dredger,86,14
7718694,412461480,TAILONG LPG,BOYU,Tanker,68,11
7721744,413096020,HAI XUN 08203,n.a.,Law Enforce,138,21
7766172,413234340,SAN QUAN HAI TUN,n.a.,Cargo,100,20
7800277,412901000,BIN HAI 511,BFLH,Other Type,81,13
7800289,412902000,BIN HAI 512,L5O2V0E,Wing In Ground,79,13
7804211,413373650,ZHEN HUA TUO 13,YYYY,Tug,153,27
7804807,412461390,NAN HAI 502,BXNA,Other Type,65,11
7809352,412461110,NANHAI206,BXMW,Other Type,67,14
7810698,412453005,FENG HAI 2,BVBP7,Other Type,52,9
7810727,412463190,FUE ZHU YU YAO 70018,BXME,Other Type,68,11
7811161,412635000,DONGHAIJIU 159,300456,Search & Rescue,66,12
7811173,412622000,XIN CHENG TUO,n.a.,Unspecified,66,12
7813846,413520180,HE HU,BRNM,Other Type,118,18
7817452,412440689,FU YUAN YU 9818,BAWV,Fishing,102,17
7818212,412461120,NANHAI207,BXMX,Tug,67,14
7818224,412824000,RUI YUAN 168,BTJA,Tug,62,13
7818236,412461130,NANHAI208,BXMY,Cargo,61,12
7818248,412461140,NANHAI209,BXNB,Tug,61,12
7819979,412590030,QINGCHUAN 3,BEQK,Cargo,107,15
7819981,412590040,QING CHUAN 4,BEQN,Cargo,107,15
7820760,412461870,SHENG DA,BXFP,Tanker,67,11
7823645,413461690,OU HUA 1 HAO,BPQB,Wing In Ground,67,11
7900704,413451360,RUN GUANG 9,BKRP6,Wing In Ground,228,32
7904229,412441120,SONG TAI SHAN 17,0,Tanker,89,12
7908677,412468980,ZHAO SHANG 6,BXBL,Tanker,69,13
7909009,412461410,NANHAI503,BOQL,Other Type,75,15
7916064,412522350,JIN LUN YI HAO,BJPA,Cargo,67,11
7916569,412461950,TAI SHA1655,BRRV,Fishing,44,7
7920792,413695370,XIN LU SHENG 9,BVFR5,Cargo,69,11
7930230,412453004,FU YUAN YU F58,BVHC7,Tug,61,10
7931234,413270180,CHANGCHENG 1,BLFW6,Other Type,101,15
7934872,412453006,FU YUAN YU F06,BSPH,Other Type,54,8
7935175,412458520,JIN CHENG XING 7,BVKV,Cargo,128,18
7944267,413270020,HAI XING 15,BDYT,Unspecified,161,20
7991234,413211940,JIN GANG LUN 33,n.a.,Other Type,n.a.,n.a.
8004313,412461620,YIN LONG,BXBD,Tanker,93,14
8005666,412453001,FU YUAN YU F02,BUCY7,Cargo,61,10
8012451,413888816,HONGFA16HAO,JSMSA,Fishing,23,6
8015570,413202190,ZHONG HAI GONG 1,BAIZ,Tanker,138,21
8016550,413725725,MEDEA,YYYY,Cargo,198,32
8025458,413237000,PENG FENG,BQAL,Cargo,227,32
8025513,413725725,NANTONGTONG88,BFBS,Cargo,80,13
8026074,412546000,XIN JIN ZHOU,BSRD,Cargo,216,32
8028620,413229000,PENG XIANG,BQAJ,Cargo,187,28
8029416,413228000,PENG FA,BQAJ,Cargo,189,31
8029442,413464260,OU HUA 3 HAO,BYDG,Tanker,61,11
8029519,413355180,HUA SHUN HAI,BHRW4,Cargo,152,24
8030128,413202480,JIA HANG 3,BAHP,Cargo,144,21
8036017,412637000,DONGHAIJIU 196,BSCD,Search & Rescue,60,11
8037803,412636000,DONGHAIJILI,BACA,Tanker,60,11
8040915,413872004,WUDULIUHAO,WUDULIU,Passenger,75,14
8041414,413862009,XUHUO 9896,YYYY,Cargo,45,9
8061115,413888871,HAI TAI 1 HAO,JSMSA,Passenger,73,14
8068060,413206000,HIGOO NAVIGATION,HIGOO,Fishing,46,63
8103248,412528000,HUA GUANG,BOUN,Cargo,190,27
8103298,413439070,NEMO 1,3EAZ9,Cargo,187,29
8103444,413227000,PENG HE,BQAI,Cargo,192,31
8105662,412461420,DA LONG,BOQK,Cargo,107,17
8105985,413521920,LIAN FENG,BJKW,Cargo,120,20
8106422,413324980,XIANGJING818,BBUA08,Cargo,96,14
8108573,412463420,XIN GUANG ZHOU,BRNA,Cargo,225,32
8108779,412461180,NAN HAI 213,BXCJ,Other Type,67,14
8108913,413006000,ZHONGHAITONG19,BORA,Cargo,158,22
8109187,413435000,ZHUSHUI 1,HPFN,Cargo,224,32
8110289,412571000,BAI HUA SHAN,BRQJ,Cargo,224,32
8110564,413415240,ZHE HAI 331,BLGB,Cargo,134,20
8112457,413209000,GANGHAI 686,BFJM,Cargo,165,20
8113334,414248746,JIN SHUN HAI,BRSX,Cargo,163,22
8116283,412999999,ABCDE,199,Fishing,156,24
8120703,413038000,ZHONG CHANG 68,BSAD,Cargo,195,23
8123236,414987654,FAROUK,9LU2092,Cargo,183,26
8123456,412549352,LU QING YUAN YU 766,BZV2I,Fishing,72,11
8123717,412463920,NAN HAI 216,BXMZ,Other Type,67,14
8123743,412461210,NANYING,BXMT,Tug,66,14
8123810,412461220,NANOU,BXOM,Tug,66,14
8124527,412461190,NAN HAI 215,BXCJ,Other Type,67,15
8125088,412833000,TAI FU 102,n.a.,Fishing,67,12
8125583,412566666,SAN MATEO,BOLF,Cargo,130,19
8126381,413036000,CHANG MING NO. 6,BFAO2,Cargo,200,32
8126393,413396000,GUO DIAN 2,BFCM,Cargo,200,32
8128705,412522443,HUA JIAN,BJNG,Fishing,190,28
8129905,412523580,LIAN XING,BRNL,Cargo,97,16
8130825,412590060,QING CHUAN 7,BEQQ,Cargo,84,14
8177122,413107721,LI HAI JIANG,BOGJ,Other Type,100,n.a.
8209573,413320440,MACEDON,BBML,Cargo,104,17
8212661,412708950,SEA-LAND PRIDE,V7RD5,Cargo,261,32
8213964,414142258,GLOBAL SUCCESS I,3FDT2,Cargo,75,16
8214190,412471660,MARINDO BARU,YGWQ,Tanker,115,17
8216112,412460480,PHOSPHOR,T2NW2,Cargo,123,19
8219657,413318880,DE YAO,BFLD,Tug,58,13
8223842,412441620,SHUN AN XING,BWFQ,Cargo,95,14
8224468,412461170,NAN HAI 212,BXMP,Tug,66,14
8226961,412923000,DA YANG YI HAO,BNTM,Other Type,104,16
8301890,412585000,SHAN CHA,BRSS,Passenger,107,15
8301917,412471866,AN PING 5,BPOE,Fishing,195,28
8301929,412740000,AN PING 6,BPOF,Fishing,195,28
8302208,413904886,TAI RONG 7,BKOJ2,Cargo,149,22
8302569,413371350,HUAYUANXING,BIPF,Cargo,224,32
8306462,412940000,JIN DING,BRYV,Tanker,231,35
8306747,413201040,JIN XU HAI,BASI,Cargo,199,32
8307272,412523350,TANG QUAN,BJLM,Fishing,70,10
8308783,412838000,XIN DA JIANG,BRNS,Cargo,189,31
8309256,412442582,HEI BAO SHI,BWEB,Fishing,182,30
8309373,413240000,PENG QING,BQAO,Unspecified,184,30
8309892,412466160,HUA DU HAI,BRRC,Cargo,195,32
8309907,412466170,YUE XIU HAI,BRRD,Cargo,195,32
8310310,413555490,KUM JIN GANG 1,HMLQ,Cargo,72,12
8312693,412522240,HUA SHENG JIANG,BJUK,Cargo,176,27
8313154,413475020,SHUN YUAN 107,BJKD,Tanker,92,14
8313398,413082000,BAI SHA LING,BOOM,Cargo,174,26
8313910,412685000,LAOCHUANZHANGTUO 7,BBGB7,Other Type,81,16
8314768,413488000,GUANG MA 1,BIPV,Cargo,153,22
8314770,413347000,XIN XIANG HAI,BJLQ,Cargo,153,27
8315451,413523770,TAN SUO YI HAO,BJLJ,Other Type,94,18
8315865,413088576,BAO JIANG,BOQR,Fishing,105,16
8315891,413877000,YA JIANG,BOLF,Fishing,106,16
8316340,412444430,JIN PU,BWAE,Cargo,167,26
8317382,413370810,SONG TAI SHAN 5,BIOF,Tanker,61,10
8317409,412946000,KAI YUAN,BIUA,Cargo,86,14
8318403,413302010,XIN JIA HE,BFAC8,Cargo,119,18
8318738,412470180,JUN LUN,BTVW8,Cargo,63,9
8319500,413088000,PENG JIE,BQAE,Cargo,184,31
8319512,413087000,PENG WEN,BQAF,Cargo,184,31
8319598,412899000,HAI YING,n.a.,Cargo,86,14
8319988,412924000,BEI DOU,BDIG,Other Type,56,12
8319990,412464240,HAI SHAN,BXPC,Fishing,18,3
8321761,412463970,GUANG ZHONG,BRWP,Cargo,220,32
8321967,413443320,HENG RUN DA 21,BLAF9,Cargo,123,20
8322002,412470670,JU YUAN,BOFN,Fishing,101,16
8322911,412745000,JIN HAI LIAN,BPQG,Unspecified,89,14
8322947,412660010,HAI LIAN,BAGB,Fishing,105,15
8322973,413440130,JIN FU XING 601,BLAU6,Tanker,102,15
8323329,412689660,JIN FENG NO. 6,BZZU3,Fishing,n.a.,n.a.
8324048,413436000,YANG,BEGA,Cargo,87,14
8326591,412621000,BEI HAI JIU 108,BUSS,Search & Rescue,102,16
8326723,412920000,XIANG YANG HONG 20,BNTB,Other Type,94,14
8328575,413682019,HONG DA HAI 18,BALA,Tanker,105,16
8330839,412465960,HE PING 2,BTVF,Cargo,105,16
8342387,413443790,JIAN XING 77,BKWG5,Tanker,84,13
8342545,413433110,HENG HUI 1,BKWG4,Tanker,n.a.,n.a.
8342569,413521080,CHANG XING 608,BJON,Cargo,n.a.,n.a.
8342703,412469320,FENG FA 18,BLFH6,Unspecified,75,16
8342765,413861538,HONG YUN 6,1766,Tug,31,7
8343123,413355060,XIN RUI DA 7,BHWB,Tanker,91,13
8346436,413475980,FULAIKE,VHT7,Cargo,84,12
8346618,413375960,HAI GONG YOU 30,BPIB,Tanker,45,10
8346656,413500990,XIN HONG XIANG 36,BMXB20,Cargo,n.a.,n.a.
8346797,412736200,LI FENG,BXYN7,Cargo,95,14
8346876,413228070,CHANG YUAN 6,BOPH5,Cargo,87,14
8348317,413494840,TAI LONG 198,JVKP7,Cargo,63,12
8348331,413452040,JIN YU DA,BKOH3,Tanker,81,12
8348434,413379260,CHANG HE HAI YANG,BICD7,Other Type,101,23
8349244,413900526,HUMENDULUN 66-13,YDJPZ,Passenger,n.a.,n.a.
8349921,413306180,HAI YANG SHI YOU 791,BQEA1,Other Type,n.a.,n.a.
8352045,412750320,ZHOU FU 688,n.a.,Cargo,n.a.,n.a.
8352057,413404690,WEI BIAO 3,BLKP,Tanker,n.a.,n.a.
8352540,413368620,HAI YANG FENG DIAN 34,n.a.,Other Type,n.a.,n.a.
8353001,412472440,BINTANG LAUT INDAH 004,YCWI2,Cargo,57,13
8353087,412470880,GANGTONG 6,BONZ7,Cargo,84,16
8353257,413494930,YUAN DONG YANG GUANG,BAOG,Tanker,n.a.,n.a.
8353374,413371170,PU HAI 213,BPHN,Cargo,n.a.,n.a.
8353386,413371180,PU HAI 215,BPHJ,Cargo,n.a.,n.a.
8353491,413232740,QIYE 6,n.a.,Other Type,n.a.,n.a.
8353697,414770000,HUA RUN DIAN LI 9,BPXT,Cargo,n.a.,n.a.
8353702,414761000,HUA RUN DIAN LI 10,BPXQ,Cargo,n.a.,n.a.
8353867,413206410,HENG SHENG 79,BKRU2,Cargo,n.a.,n.a.
8354031,414450678,HANGDA 18,BKNSN5,Cargo,n.a.,n.a.
8354457,413444080,JIAN LONG 16,n.a.,Dredger,n.a.,n.a.
8354639,413379650,DONG NAN QI JIU HAO,BICI8,Dredger,99,30
8354823,413379180,TANG SHAN GANG JI 3,BICC9,Cargo,n.a.,n.a.
8355516,413378160,HENG ZHOU 001,BIBO9,Tanker,n.a.,n.a.
8355669,413490690,KE LI YOU 3,n.a.,Tanker,n.a.,n.a.
8355970,413555950,XING XIU CHUAN QI,BQRG,Cargo,n.a.,n.a.
8356106,413358310,ZHONG XING HONG YUN,BHNA8,Cargo,n.a.,n.a.
8356223,413702870,AN DA KANG 689,BQKY,Cargo,n.a.,n.a.
8356261,412453930,CHANG DA,5VEP7,Cargo,55,10
8356326,413353290,YUAN SEN 9,n.a.,Cargo,n.a.,n.a.
8356522,413401450,YUAN HANG 108,8RCJ1,Cargo,53,9
8357069,413762751,JIN LONG 389,n.a.,Cargo,n.a.,n.a.
8357291,413455650,YU HUI,BKUG6,Tanker,n.a.,n.a.
8357382,413330760,TONG BAO 2,BTFZ,Cargo,n.a.,n.a.
8357411,413700630,YUAN HANG 369,BVSS7,Cargo,88,13
8357617,412501360,SHUN HANG 918,BOIB8,Cargo,n.a.,n.a.
8357667,413489830,LING HANG 3,BYNX,Cargo,118,16
8357708,413258490,ZHONG ZHOU CHANG HONG,n.a.,Cargo,n.a.,n.a.
8357887,413226460,DS EXPRESS 178,BOEM9,Cargo,126,20
8357899,413378360,YUN DING 22,n.a.,Tanker,n.a.,n.a.
8358087,412524909,QIONG LIN YU YUN 70001,n.a.,Cargo,n.a.,n.a.
8358099,412472060,ZHE DONG JI 777,n.a.,Cargo,n.a.,n.a.
8358233,412766380,OU SEN 6,BKXC6,Cargo,n.a.,n.a.
8358269,413705280,PU LI TONG 998,BLCAT,Cargo,53,9
8358427,413324470,BAO LONG 36,BBCW5,Cargo,88,13
8358453,412501850,JIN JIE LAI,BMUU,Cargo,n.a.,n.a.
8358506,413358130,PU HUI 1,BHVG2,Cargo,n.a.,n.a.
8358518,413249290,JI WAN DA 9,n.a.,Cargo,n.a.,n.a.
8358556,413426170,ZHEN GANG 828,n.a.,Cargo,n.a.,n.a.
8358609,413350940,HANG AN 9,BHMU,Cargo,n.a.,n.a.
8358611,412550250,HONG JI 77,BOWI6,Cargo,n.a.,n.a.
8358623,412458890,YUAN SEN 6,BVGP7,Cargo,n.a.,n.a.
8358740,413464480,ZONG SHENG HAI 8,BYBS,Cargo,n.a.,n.a.
8358776,414334861,HUA YUAN DA 79,BMLV,Cargo,99,15
8358831,413350630,XIN TIAN HAI 6,BHQY,Cargo,n.a.,n.a.
8359029,413314140,FU LIN 36,BSHC,Cargo,n.a.,n.a.
8359079,412703740,XING GANG 898,n.a.,Cargo,n.a.,n.a.
8359433,413373870,GUO XIN SHENG AN,n.a.,Cargo,n.a.,n.a.
8359495,412469780,FENG SHENG YOU 10,BXRM,Tanker,n.a.,n.a.
8359914,412459430,JIANG XIN 11,BVHM8,Cargo,n.a.,n.a.
8360341,413220750,FRIENDSHIP,n.a.,Cargo,n.a.,n.a.
8360456,413343810,HENG DA 169,n.a.,Cargo,n.a.,n.a.
8360468,413348210,HENG DA 179,n.a.,Cargo,n.a.,n.a.
8360470,413342560,FENG SHOU 178,n.a.,Cargo,n.a.,n.a.
8360523,413368890,SHENG PING 007,n.a.,Cargo,n.a.,n.a.
8360559,413450690,YI DING 7,BLBO,Tanker,n.a.,n.a.
8360731,413274260,YUN HONG 1,n.a.,Cargo,n.a.,n.a.
8360872,413277460,MING FA 19,n.a.,Cargo,n.a.,n.a.
8360937,413695090,LIANG XIANG 7,BVES8,Cargo,n.a.,n.a.
8389696,413789833,HONG SHUM 21,n.a.,Unspecified,75,13
8390865,413831367,WANHAITONG628,0,Passenger,12,46
8401389,412701470,ZI BAO SHI,BVAI8,Cargo,222,32
8401391,412459050,MORNING NOBLE,3EDF9,Cargo,180,32
8402058,413016000,FU NING SHAN,BOOL,Cargo,155,27
8402060,413015000,HENG SHENG HAI,BOLH,Unspecified,155,27
8402852,412441910,JIN BIN,BWBA,Cargo,154,24
8403698,412677270,FU YUAN YU 008,n.a.,Fishing,n.a.,n.a.
8404070,413332480,QIN GANG 5,BTEG,Tug,35,9
8404381,412465120,XIAN HU,BOVC,Cargo,117,18
8404549,412686000,DE HAN,BSJM,Tug,81,16
8404616,413101000,DE QING,BSJP,Tug,72,14
8405361,412580000,ZHE HAI 128,BLME,Unspecified,167,26
8407802,412695120,TIAN XIANG 7,BZYI7,Fishing,53,n.a.
8408545,412451722,XIN NING JIANG,BRNB,Fishing,189,32
8408612,413462050,JIN TAI HAI,9LY2430,Cargo,85,13
8409367,412718000,XIANG PU,BPMA,Cargo,164,22
8410433,412453002,FU YUAN YU F32,BVCY7,Cargo,53,10
8410603,413692420,CHON WON 65,BVCM7,Cargo,65,10
8411827,413503960,SEA RICH,H3VK,Cargo,148,22
8412091,413044000,WU ZHOU YI HAO,BRWV,Cargo,225,32
8413227,413126000,GAO SU,T8A3228,Other Type,173,28
8413320,412464320,JIANG HUA SAN HAO,BXDE,Passenger,31,9
8413485,413633000,GANG HAI 696,BFJO,Cargo,181,27
8414879,412519000,XIANG LIAN,BPCB,Cargo,106,17
8414908,412521000,XIANG DAN,BPCE,Cargo,109,21
8415017,413323310,XIANG KAI,BPMD,Cargo,164,22
8415029,412720000,XIANG WAN,BPMC,Cargo,164,22
8415445,412461150,NAN HAI 210,BXNB,Other Type,64,13
8415457,412461160,NAN HAI 211,BXMS,Tug,64,13
8416059,412679330,JIN FENG NO. 5,BZTX,Fishing,47,8
8416566,412748000,HUA YUN 4,BPRD,Tanker,116,16
8418423,413102000,DE JUN,BSJQ,Tug,81,15
8418461,413104000,DE SONG,BSCZ,Tug,81,15
8418502,413103000,DE SHU,BSJR,Tug,81,15
8418576,413054570,DE SHUN,BSEA,Tug,81,15
8418629,413376030,HUA GAO,BSCL,Tug,81,15
8422149,412470030,YIN XING,BRZN,Passenger,32,10
8422254,413770369,DE LU,BSJO,Cargo,81,16
8425000,412921000,XIANG YANG HONG 14,BNTG,Other Type,110,15
8425074,412917000,XIANG YANG HONG 09,BNRC,Other Type,112,15
8426743,413328000,BI HAI 188,n.a.,Wing In Ground,101,13
8426872,412540000,XING LONG HAI,BYAO,Other Type,135,20
8426884,413359790,HUA HAI TUO 2,BHYE2,Tug,135,20
8426999,412627000,BEI HAI JIU 197,BSHL,Search & Rescue,59,11
8427008,412628000,BEIHAIJIU 198,BSHP,Search & Rescue,59,11
8427010,412630000,DI PING,n.a.,Tug,59,11
8427046,412988000,SHI YAN 3,9,Other Type,104,13
8427060,412625000,BEIHAIJIU 195,BSHK,Search & Rescue,60,11
8430562,412695760,TIAN XIANG 8,BZYI8,Fishing,49,8
8434518,413006780,JI HAI ZHI HUI,BPRF,Cargo,79,14
8436798,412460011,ZHONG YUE 29,BZWH8,Fishing,n.a.,n.a.
8436803,412549523,ZHONG YUE 32,BZWH9,Fishing,n.a.,n.a.
8437792,413695048,CHI YU,IKVI4B,Tanker,54,10
8439025,412440175,FU YUAN YU 099,BVMX7,Fishing,n.a.,n.a.
8439037,412440176,FU YUAN YU 100,BVMY7,Fishing,n.a.,n.a.
8439441,412440766,FU YUAN YU 8707,BZUK7,Fishing,n.a.,n.a.
8439453,412440767,FU YUAN YU 8708,BZUK8,Fishing,n.a.,n.a.
8439465,412440768,FU YUAN YU 8709,BZUK9,Fishing,n.a.,n.a.
8439520,412440108,FU YUAN YU 968,BVJW7,Fishing,n.a.,n.a.
8439532,412440109,FU YUAN YU 969,BVJX7,Fishing,n.a.,n.a.
8439544,412440111,FU YUAN YU 970,BVJX7,Fishing,n.a.,n.a.
8439556,412440112,FU YUAN YU 971,BVJU7,Fishing,n.a.,n.a.
8440505,412440332,FU YUAN YU 809,BVOP7,Fishing,n.a.,n.a.
8440555,412440333,FU YUAN YU 810,BVOQ7,Fishing,n.a.,n.a.
8440567,412440334,FU YUAN YU 811,BVOR7,Fishing,n.a.,n.a.
8440579,412440335,FU YUAN YU 812,BVOS7,Fishing,n.a.,n.a.
8440581,412440336,FU YUAN YU 813,BVOT7,Fishing,n.a.,n.a.
8440634,412440584,FU YUAN YU 9507,BZW3O,Fishing,n.a.,n.a.
8440646,412440585,FU YUAN YU 9508,BZW4O,Fishing,n.a.,n.a.
